TIMESTAMP,NEE_VUT_REF,NEE_VUT_REF_QC,GPP_NT_VUT_REF
20101022,1.58458,0.916667,0.910826
20101023,1.96199,1,0.703221
20101024,2.19843,0.958333,0.507851
20101025,3.56663,1,-0.750292
20101026,3.43392,1,-0.665264
20101027,1.95014,1,0.625211
20101028,1.96255,1,0.355983
20101029,1.24946,1,0.94149
20101030,1.73375,1,0.318611
20101031,1.27074,1,0.69311
20101101,1.13514,1,0.808087
20101102,1.31476,1,0.673159
20101103,1.54059,1,0.392949
20101104,1.28977,1,0.635356
20101105,1.5674,1,0.0581467
20101106,1.15832,0.958333,0.570303
20101107,0.847324,1,1.12365
20101108,1.11785,1,0.863183
20101109,0.924693,1,1.05845
20101110,0.961026,1,1.0382
20101111,0.996566,0.958333,1.11589
20101112,1.39325,1,0.582473
20101113,1.1817,1,0.69305
20101114,1.59274,0.958333,0.15146
20101115,1.41333,1,0.163506
20101116,1.06584,0.916667,0.540152
20101117,1.13857,1,0.361531
20101118,0.972356,1,0.405178
20101119,1.05986,1,0.358565
20101120,1.10191,1,0.252016
20101121,1.32213,1,0.134534
20101122,1.77805,1,-0.114229
20101123,1.70887,1,-0.322297
20101124,0.888418,1,0.390441
20101125,1.05805,1,0.296863
20101126,1.08438,1,0.013813
20101127,0.855142,1,0.35103
20101128,0.813062,1,0.363678
20101129,0.733595,1,0.482152
20101130,0.986386,0.958333,0.280649
20101201,0.920375,1,0.187759
20101202,0.859764,1,0.161731
20101203,0.83244,1,0.145322
20101204,0.977401,1,-0.107676
20101205,0.849553,1,-0.0410548
20101206,0.983244,1,-0.259769
20101207,0.793038,1,-0.140935
20101208,0.708969,1,-0.0822992
20101209,0.770856,1,-0.140543
20101210,0.399408,1,0.335512
20101211,0.751068,1,-0.0274497
20101212,0.782863,1,-0.208641
20101213,0.707982,0.916667,-0.248768
20101214,0.718691,0.791667,-0.187876
20101215,0.724392,1,-0.0945289
20101216,0.626307,1,0.0414823
20101217,0.596949,1,0.130042
20101218,0.769602,1,-0.158829
20101219,0.678277,1,0.00318746
20101220,0.793492,1,-0.064337
20101221,0.929889,1,-0.183779
20101222,0.615811,1,0.111238
20101223,0.713302,1,0.0283704
20101224,0.72218,1,-0.0359156
20101225,0.673676,1,0.0569944
20101226,0.864885,1,-0.138747
20101227,0.55237,1,0.159898
20101228,0.927726,1,-0.0976033
20101229,0.950786,1,-0.0441982
20101230,0.812031,1,0.0801462
20101231,0.711365,1,0.300703
20110101,1.12685,1,0.0610602
20110102,0.607977,1,-0.00283753
20110103,0.754592,1,-0.0272724
20110104,0.76843,1,-0.0610066
20110105,0.498739,0.958333,0.138766
20110106,0.604159,1,-0.0604614
20110107,0.426749,0.916667,-0.0531402
20110108,0.385847,0.833333,-0.0156293
20110109,0.441264,0.916667,0.0522792
20110110,0.524655,1,0.037146
20110111,0.434335,1,0.119732
20110112,0.440471,1,0.117198
20110113,0.517043,1,0.00544187
20110114,0.443356,1,0.179005
20110115,0.493511,1,0.0693682
20110116,0.538284,1,-0.289573
20110117,0.186933,1,0.336645
20110118,0.598334,0.916667,0.00250446
20110119,0.486729,1,-0.221736
20110120,0.489651,0.958333,-0.062813
20110121,0.538206,1,-0.27026
20110122,0.491183,1,-0.25244
20110123,0.302635,0.958333,-0.191652
20110124,0.230893,1,0.149896
20110125,0.542717,1,0.106285
20110126,0.743298,1,-0.090754
20110127,0.583706,0.958333,0.00841439
20110128,0.597473,1,-0.125722
20110129,0.404641,1,-0.0921219
20110130,0.470242,0.875,-0.200089
20110131,0.479243,0.708333,-0.253498
20110201,0.521601,1,-0.248531
20110202,0.473717,1,-0.168696
20110203,0.373476,1,0.0700809
20110204,0.457593,1,0.0910211
20110205,0.709568,1,0.0691722
20110206,0.636984,1,0.0960517
20110207,0.588736,1,-0.175773
20110208,0.66205,1,-0.170958
20110209,0.606747,1,-0.215704
20110210,0.448408,1,-0.0839449
20110211,0.360555,1,0.0503014
20110212,0.604734,1,-0.129378
20110213,0.546481,1,0.214004
20110214,1.1114,1,-0.487258
20110215,0.728311,1,-0.081155
20110216,0.521982,0.958333,0.549504
20110217,0.940257,1,0.404989
20110218,1.70688,1,-0.651443
20110219,0.98862,1,-0.327812
20110220,0.81403,1,-0.099763
20110221,0.512868,1,-0.0617833
20110222,0.421441,0.958333,0.152995
20110223,0.576827,0.958333,0.0392671
20110224,0.541781,1,0.159139
20110225,0.614378,1,-0.228109
20110226,0.596864,0.875,-0.250008
20110227,0.557531,1,-0.0204575
20110228,0.610059,1,-0.0337993
20110301,0.805611,1,-0.0242158
20110302,0.750532,1,-0.30672
20110303,0.373358,0.916667,0.0622256
20110304,0.519234,1,0.0556065
20110305,0.641749,1,-0.0358378
20110306,0.530583,0.708333,-0.215585
20110307,0.507837,1,-0.063328
20110308,0.486248,1,0.110205
20110309,0.429041,1,0.216253
20110310,0.541173,1,0.082216
20110311,0.539789,1,0.149166
20110312,0.617532,1,0.0557464
20110313,0.589972,0.958333,0.0879909
20110314,0.579543,0.916667,0.112127
20110315,0.519632,1,0.414126
20110316,0.64303,1,0.475211
20110317,1.18155,1,0.231221
20110318,0.855982,1,0.0637622
20110319,0.724847,1,0.0303511
20110320,0.794278,1,0.0393177
20110321,0.864521,1,0.181052
20110322,0.695381,1,0.228495
20110323,0.627607,1,0.033333
20110324,0.592182,1,-0.0101464
20110325,0.541236,1,0.0588537
20110326,0.571499,1,0.0932762
20110327,0.618416,1,0.121447
20110328,0.632419,1,0.327753
20110329,0.693602,1,0.455036
20110330,0.72898,0.666667,0.519138
20110331,0.896486,0.416667,0.503545
20110401,0.75416,0.416667,0.647492
20110402,0.760827,0.375,0.434584
20110403,0.870316,0.416667,0.367075
20110404,0.941461,0.416667,0.231002
20110405,1.17176,0.416667,0.0912579
20110406,1.19612,0.416667,0.178642
20110407,1.24219,0.666667,0.225662
20110408,0.890864,0.916667,0.680627
20110409,1.17784,0.916667,0.529158
20110410,1.99337,1,-0.0594849
20110411,2.14917,1,-0.357719
20110412,0.922778,0.875,0.719868
20110413,1.41392,0.958333,0.325023
20110414,0.607621,1,0.604849
20110415,0.211428,1,0.942857
20110416,1.33161,1,-0.0132434
20110417,1.35558,1,-0.348664
20110418,0.836318,1,0.227249
20110419,0.766035,1,0.365567
20110420,0.83762,1,0.34304
20110421,0.668524,0.916667,0.777186
20110422,0.203717,1,1.37441
20110423,1.37531,1,0.128866
20110424,0.275713,0.916667,1.36659
20110425,1.02593,0.958333,0.8678
20110426,1.38517,1,0.173118
20110427,1.00745,0.625,0.760424
20110428,0.924989,1,0.436294
20110429,0.576852,1,1.14134
20110430,0.327467,1,1.59189
20110501,0.99463,0.875,0.804843
20110502,0.575478,1,0.850397
20110503,0.344278,0.916667,1.06738
20110504,0.409889,1,1.488
20110505,0.648662,0.833333,1.49684
20110506,0.517297,0.375,1.38632
20110507,0.567201,0.458333,1.54199
20110508,0.805171,0.958333,1.76021
20110509,0.762836,1,1.87216
20110510,0.986735,1,1.50041
20110511,0.779176,0.958333,1.74078
20110512,0.484625,0.875,2.57056
20110513,1.29488,1,1.96732
20110514,1.98667,1,1.41476
20110515,0.563249,1,3.34337
20110516,0.396567,1,3.4769
20110517,0.687048,1,3.34074
20110518,1.42612,1,2.62002
20110519,1.60192,1,2.40317
20110520,0.606788,1,3.75218
20110521,0.793587,1,4.03718
20110522,0.301237,1,4.89899
20110523,-0.200816,1,5.94577
20110524,-1.17618,1,6.01231
20110525,-0.322724,1,4.05707
20110526,-1.09951,1,5.15757
20110527,0.0371632,1,4.72246
20110528,-0.184693,0.958333,5.78777
20110529,-1.53933,0.958333,8.13731
20110530,1.05548,1,6.08947
20110531,0.722897,0.958333,8.08311
20110601,-2.43999,1,9.43075
20110602,-3.18767,1,9.53321
20110603,-0.784368,1,8.59998
20110604,-0.766605,0.958333,9.63897
20110605,-2.06334,1,10.7759
20110606,-1.15645,1,10.2251
20110607,-1.17106,0.791667,10.6597
20110608,4.26791,0.875,5.33468
20110609,-6.53508,0.958333,13.4682
20110610,-3.92958,1,10.1232
20110611,-0.689371,1,6.56682
20110612,-6.48803,0.958333,12.471
20110613,-5.169,0.875,11.19
20110614,-4.68522,0.916667,10.3146
20110615,-6.09803,0.916667,10.9168
20110616,-2.32084,1,6.20795
20110617,-6.33392,0.916667,9.57747
20110618,0.282961,1,2.22677
20110619,0.114422,0.958333,1.52977
20110620,0.786371,1,0.139582
20110621,-0.104168,1,1.50157
20110622,-0.771687,1,3.47764
20110623,-0.736244,0.833333,4.88419
20110624,-1.72999,1,5.77674
20110625,-7.2117,1,12.388
20110626,-5.57832,0.916667,11.4895
20110627,-6.09396,1,12.1309
20110628,-2.91969,1,8.16683
20110629,-8.00929,1,13.7
20110630,-6.14557,0.833333,13.3572
20110701,-1.30366,0.958333,9.1545
20110702,-6.86436,0.958333,15.6075
20110703,-6.19313,0.833333,14.2701
20110704,-6.9494,0.791667,14.6285
20110705,-5.6928,0.958333,12.7214
20110706,-6.00591,1,12.1737
20110707,-6.57598,0.958333,12.1287
20110708,-3.12375,0.875,8.76342
20110709,-3.97212,1,9.6035
20110710,-7.45262,1,14.0844
20110711,-3.2589,1,9.54914
20110712,-7.92947,1,13.4107
20110713,-6.24294,1,11.3846
20110714,-6.08326,0.875,10.8212
20110715,-7.4321,0.916667,12.8824
20110716,-5.65835,1,11.6489
20110717,-6.30391,0.958333,13.1089
20110718,-3.2077,0.875,9.6789
20110719,-6.64056,0.916667,12.255
20110720,-5.44593,1,11.5959
20110721,-4.97835,1,11.3379
20110722,-5.98474,0.958333,12.3808
20110723,-4.857,1,11.4615
20110724,-0.888103,1,6.82973
20110725,-5.62962,0.958333,11.3789
20110726,-6.4038,1,12.0867
20110727,-3.06325,0.958333,8.84884
20110728,-6.00107,1,12.2821
20110729,-4.29718,1,10.6992
20110730,-4.84462,0.958333,11.176
20110731,-5.39947,0.916667,11.538
20110801,-5.57933,0.541667,11.0752
20110802,-0.341477,1,5.2087
20110803,-1.38219,1,7.10861
20110804,-5.01654,0.958333,11.5263
20110805,-4.94088,0.916667,11.0307
20110806,-3.6159,0.875,9.58191
20110807,-2.39364,0.958333,8.01065
20110808,-5.91436,0.916667,11.2761
20110809,-5.40756,0.958333,10.7962
20110810,-6.27021,0.916667,11.3526
20110811,-5.24578,1,11.1312
20110812,-5.82273,1,12.088
20110813,2.15604,0.875,3.68784
20110814,-6.00912,1,12.0969
20110815,-5.28518,0.958333,11.4389
20110816,-5.22718,0.916667,11.526
20110817,-5.00791,1,11.0732
20110818,-4.88605,1,10.846
20110819,-5.79574,1,11.65
20110820,-6.32731,1,11.6561
20110821,-3.43591,0.958333,8.08146
20110822,-5.43346,0.958333,10.1556
20110823,-5.28154,1,10.4079
20110824,-1.91891,1,7.93348
20110825,-3.95576,1,9.04921
20110826,-3.52504,1,8.70489
20110827,-3.79377,1,8.67315
20110828,-3.18484,1,8.1185
20110829,-4.61817,1,9.6036
20110830,-4.59256,1,9.99214
20110831,-0.025862,0.916667,5.14854
20110901,-2.84391,0.916667,8.5694
20110902,-3.45542,0.958333,9.47604
20110903,-0.420125,0.791667,6.12522
20110904,-2.67521,1,8.20424
20110905,-3.54529,0.916667,7.72002
20110906,-3.84051,0.916667,8.27702
20110907,-4.66535,0.958333,9.40534
20110908,-3.07137,0.958333,8.46647
20110909,-3.36627,0.916667,8.70702
20110910,-3.76766,0.916667,8.82499
20110911,-4.16036,1,9.24892
20110912,-4.20819,1,9.3933
20110913,-2.47031,1,6.11894
20110914,-4.40784,0.791667,7.39621
20110915,-3.12061,0.666667,5.72057
20110916,-4.38086,0.708333,7.16548
20110917,-4.18881,0.916667,7.3024
20110918,-3.83837,1,7.50762
20110919,1.34716,1,1.99319
20110920,-4.61445,1,8.34932
20110921,-2.16491,1,6.24512
20110922,-2.37165,1,6.10644
20110923,-2.92629,0.958333,6.80051
20110924,-1.73862,0.958333,5.98093
20110925,-2.18846,0.958333,7.0447
20110926,2.11239,1,2.72459
20110927,-1.94782,1,6.69715
20110928,-2.1532,0.916667,6.902
20110929,0.0205553,0.916667,4.88583
20110930,0.255013,1,3.50346
20111001,-1.47694,0.958333,5.14455
20111002,-2.63859,1,6.79755
20111003,-1.71813,0.916667,6.41254
20111004,-1.48413,0.666667,6.36103
20111005,-1.0364,0.666667,5.67469
20111006,-0.549761,0.958333,5.1363
20111007,0.622844,0.958333,4.59811
20111008,1.77641,1,3.62262
20111009,1.71676,1,3.33708
20111010,1.24579,1,3.23642
20111011,1.7136,1,2.90407
20111012,1.11599,0.958333,3.15246
20111013,1.64432,0.916667,2.06994
20111014,2.01474,1,1.42233
20111015,1.8852,1,0.986217
20111016,1.23668,1,1.77083
20111017,1.80551,1,1.02524
20111018,1.07542,1,1.38438
20111019,1.0656,1,1.30899
20111020,1.70204,1,0.482466
20111021,1.27336,1,0.839439
20111022,1.39061,0.958333,0.864828
20111023,1.53826,0.916667,0.678068
20111024,1.66081,1,0.381285
20111025,1.64872,1,0.0975624
20111026,1.19733,1,0.520495
20111027,1.3242,1,0.175934
20111028,0.985265,0.708333,0.331309
20111029,1.21574,0.875,0.20835
20111030,1.0328,0.75,0.0912686
20111031,1.41105,1,-0.273137
20111101,1.32065,1,-0.167947
20111102,1.68275,1,-0.40957
20111103,0.889952,0.958333,0.233796
20111104,0.944329,1,0.30064
20111105,0.867649,1,0.575815
20111106,0.971261,1,0.838135
20111107,1.37583,1,0.415887
20111108,1.40079,1,0.0190723
20111109,1.54529,1,-0.0848768
20111110,1.08673,1,0.15053
20111111,0.737738,1,0.455959
20111112,1.15868,1,0.319009
20111113,1.71483,1,0.262411
20111114,1.26352,1,0.456203
20111115,1.12727,1,0.54958
20111116,1.2256,1,0.0968833
20111117,1.10172,1,-0.112449
20111118,0.834329,1,0.442171
20111119,1.0839,1,0.397135
20111120,1.31807,1,-0.376601
20111121,1.08417,1,-0.264978
20111122,0.888104,1,0.0799944
20111123,0.643795,1,0.403903
20111124,0.768824,1,0.455714
20111125,0.861113,1,0.525953
20111126,1.05691,1,0.317023
20111127,1.10435,1,-0.056056
20111128,0.859239,1,0.087471
20111129,0.931752,1,0.0771039
20111130,0.792771,1,0.366456
20111201,0.884889,1,0.322888
20111202,0.889348,1,0.139585
20111203,1.16953,1,0.207125
20111204,1.42729,1,0.0137772
20111205,0.939031,1,0.00431607
20111206,0.882445,1,-0.117526
20111207,0.687304,1,0.11624
20111208,0.880034,1,-0.225196
20111209,0.831474,1,-0.428271
20111210,0.543925,1,-0.160663
20111211,0.399437,1,0.333784
20111212,0.674779,1,0.174354
20111213,0.478919,1,0.369078
20111214,0.549554,1,0.243211
20111215,0.7176,1,0.162789
20111216,1.19209,1,-0.649245
20111217,0.739977,0.958333,-0.262458
20111218,0.420429,1,0.262574
20111219,0.910906,1,-0.180429
20111220,0.721218,1,-0.215664
20111221,0.724583,1,-0.151332
20111222,0.786062,1,-0.324591
20111223,0.749914,0.958333,-0.415297
20111224,0.527955,1,-0.0509332
20111225,0.690688,1,-0.0543604
20111226,0.13562,1,0.5643
20111227,1.01972,1,-0.369778
20111228,0.572225,1,-0.316808
20111229,0.452952,1,-0.0508353
20111230,0.626626,1,-0.120266
20111231,0.633816,0.875,-0.0760384
20120101,0.890733,1,0.0433087
20120102,0.800042,1,-0.13986
20120103,0.433571,1,-0.0584971
20120104,0.468071,1,0.332819
20120105,0.482008,1,0.390909
20120106,0.839596,1,0.127542
20120107,0.867172,1,-0.168399
20120108,0.5748,1,0.08432
20120109,0.328319,1,0.459281
20120110,0.658027,1,0.159121
20120111,0.519494,0.916667,0.288895
20120112,0.725724,1,0.0605681
20120113,0.768255,1,-0.301145
20120114,0.566387,0.916667,-0.175439
20120115,0.467483,1,0.0749876
20120116,0.480489,1,0.290845
20120117,0.746902,1,-0.025538
20120118,0.416799,1,0.121899
20120119,0.827931,1,-0.378148
20120120,0.44128,1,-0.0663499
20120121,0.490704,1,-0.0356851
20120122,0.324298,1,0.305464
20120123,0.808889,0.875,-0.00591896
20120124,0.826871,1,-0.235668
20120125,0.610968,1,0.0281544
20120126,0.680344,1,-0.0241952
20120127,0.808281,0.958333,-0.0435854
20120128,0.897243,1,-0.168454
20120129,0.844362,1,-0.225167
20120130,0.628338,0.875,-0.0717679
20120131,0.698248,1,0.0943865
20120201,0.87254,1,-0.0647316
20120202,0.84011,1,-0.0705709
20120203,0.750977,1,0.0398526
20120204,0.627079,1,0.0448476
20120205,0.800035,1,-0.0230346
20120206,0.944943,1,-0.114058
20120207,0.804714,1,-0.21924
20120208,0.735629,1,-0.0832083
20120209,0.599459,1,0.139245
20120210,0.708076,1,-0.254857
20120211,0.656376,1,-0.310299
20120212,0.543811,1,-0.0155941
20120213,0.602961,1,-0.0183601
20120214,0.694114,1,-0.0847105
20120215,0.488156,1,0.168894
20120216,0.515708,1,0.149923
20120217,0.674606,1,0.000943335
20120218,0.828991,1,-0.275927
20120219,0.613128,0.958333,-0.0033173
20120220,0.597855,0.958333,0.15513
20120221,0.545233,0.958333,0.251863
20120222,0.296669,1,0.493839
20120223,0.538318,1,0.163406
20120224,0.805007,1,-0.200161
20120225,0.935806,1,-0.46692
20120226,0.289733,1,0.0183694
20120227,0.788096,1,-0.349676
20120228,0.447012,0.958333,-0.114484
20120229,0.405193,1,-0.0686156
20120301,0.551371,1,-0.297136
20120302,0.229773,1,0.0359945
20120303,0.24503,0.958333,-0.0419468
20120304,0.48651,0.708333,-0.36963
20120305,0.498485,0.916667,-0.417864
20120306,0.359343,1,-0.150218
20120307,-0.0238677,1,0.4482
20120308,0.768171,0.958333,-0.450805
20120309,0.997602,1,-0.681198
20120310,0.0984871,1,0.371867
20120311,0.761345,1,0.192357
20120312,0.659744,0.708333,0.137095
20120313,1.12819,1,-0.322036
20120314,0.488137,0.708333,0.595164
20120315,0.699146,0.708333,0.537408
20120316,0.703072,0.916667,0.612858
20120317,1.82218,0.916667,0.107762
20120318,1.11612,0.916667,0.967407
20120319,1.02632,0.708333,1.20722
20120320,1.81042,0.916667,0.665125
20120321,1.21526,1,1.57717
20120322,1.42107,1,0.851839
20120323,1.51507,1,0.769977
20120324,1.43511,0.958333,0.609374
20120325,1.1197,1,0.552409
20120326,0.877909,0.916667,0.362568
20120327,0.398125,1,1.06105
20120328,1.46357,1,0.00765127
20120329,0.62938,1,0.636075
20120330,0.567676,1,0.675103
20120331,0.412751,1,0.987795
20120401,0.756545,1,0.838956
20120402,0.232465,1,1.37959
20120403,0.884254,1,0.80793
20120404,0.707731,1,0.930698
20120405,0.623888,1,0.810791
20120406,0.477686,1,1.05544
20120407,0.706762,0.875,1.04353
20120408,0.657779,1,0.947245
20120409,0.634604,1,0.858258
20120410,0.827255,1,0.614523
20120411,0.5091,1,1.16361
20120412,0.454742,1,1.37801
20120413,0.788217,1,1.4973
20120414,0.812084,1,1.95408
20120415,1.74987,1,1.25486
20120416,1.69878,1,0.987292
20120417,1.08423,1,0.663625
20120418,0.728676,1,1.43769
20120419,0.641973,1,1.35485
20120420,0.862356,1,0.761729
20120421,0.519664,1,1.17811
20120422,0.647282,1,1.1023
20120423,0.434534,1,1.34462
20120424,0.37296,1,1.52237
20120425,0.140904,0.958333,1.59873
20120426,1.08445,0.958333,0.697321
20120427,0.646627,0.916667,1.09679
20120428,0.432712,0.916667,1.50333
20120429,0.62525,1,1.74117
20120430,1.06733,1,1.25039
20120501,0.785819,0.875,1.68319
20120502,1.96875,0.958333,0.564071
20120503,2.02,0.958333,0.932577
20120504,1.54299,1,1.38565
20120505,1.12684,1,2.01554
20120506,1.23839,0.958333,2.19184
20120507,2.05929,0.916667,1.64377
20120508,1.51678,0.958333,2.54115
20120509,0.704441,1,3.35799
20120510,0.606767,0.958333,3.74355
20120511,1.0676,1,3.40105
20120512,-0.345198,1,4.82148
20120513,0.176232,1,4.5213
20120514,0.242172,1,4.47031
20120515,0.0331357,1,4.86848
20120516,-1.35504,1,6.43709
20120517,-0.405547,1,6.4873
20120518,0.249264,1,6.18574
20120519,0.406567,1,6.25463
20120520,0.37167,1,6.33906
20120521,-1.35246,1,8.15059
20120522,-2.1861,1,9.13242
20120523,-2.58361,0.875,9.81758
20120524,-1.14578,1,9.09563
20120525,-5.50273,1,12.8641
20120526,-5.90013,0.958333,12.358
20120527,0.301902,0.916667,5.81551
20120528,-4.31853,1,10.5
20120529,-6.8319,1,11.9577
20120530,-6.89503,1,10.7129
20120531,-6.79534,0.833333,10.473
20120601,0.551909,1,3.06077
20120602,-0.0857505,1,3.73771
20120603,-6.81247,0.958333,11.3678
20120604,-6.97828,1,12.4591
20120605,-6.15057,0.916667,12.6078
20120606,-5.69399,0.916667,13.1102
20120607,-6.21872,0.958333,14.5823
20120608,-3.92046,1,13.0544
20120609,-4.73371,0.916667,14.1096
20120610,-3.93563,0.833333,13.4435
20120611,-3.35561,0.875,12.0696
20120612,-6.75996,0.875,13.3691
20120613,-7.66244,0.625,14.3293
20120614,-6.05169,0.791667,12.3218
20120615,-4.96579,0.875,11.4159
20120616,-4.33701,0.958333,10.2014
20120617,-5.95963,0.958333,12.1147
20120618,-3.52577,0.833333,9.80618
20120619,-6.62229,0.625,13.3821
20120620,-6.19345,0.541667,13.3879
20120621,-7.33758,1,14.0066
20120622,-6.41998,0.833333,12.5351
20120623,-7.52647,0.916667,13.7679
20120624,-5.72088,0.916667,11.6441
20120625,-7.79985,0.833333,13.4615
20120626,-6.83397,0.833333,12.6652
20120627,-5.61328,0.791667,11.73
20120628,-8.05244,0.958333,14.3471
20120629,-6.82312,1,13.0039
20120630,-6.77746,1,12.8121
20120701,-8.27112,0.916667,14.2118
20120702,-6.32627,0.875,12.5644
20120703,-8.5262,0.958333,14.6057
20120704,-6.65787,0.833333,13.0603
20120705,-5.45812,0.916667,11.8501
20120706,-8.04667,0.875,14.46
20120707,-6.07108,0.875,12.0721
20120708,-8.41258,0.791667,14.3608
20120709,-7.21173,0.958333,13.1307
20120710,-5.77419,0.833333,11.9688
20120711,-6.91765,0.708333,13.4441
20120712,-7.18349,0.708333,14.0394
20120713,-5.78098,0.875,12.4859
20120714,-3.65765,0.666667,10.3964
20120715,-5.2239,0.833333,12.0478
20120716,-5.54584,0.875,12.2007
20120717,-4.48776,1,11.4453
20120718,-6.11078,1,12.8856
20120719,-1.52962,0.958333,7.75151
20120720,-5.40956,0.833333,11.5504
20120721,-6.16336,1,12.4315
20120722,-6.60711,0.916667,12.9705
20120723,-6.04629,1,12.363
20120724,-4.9765,0.958333,11.0205
20120725,1.13788,1,4.77824
20120726,-0.857333,1,7.04923
20120727,-4.74919,1,11.2467
20120728,-5.23143,0.875,11.9007
20120729,-5.79828,0.958333,13.2092
20120730,-5.3211,1,13.0077
20120731,-6.32898,0.625,13.972
20120801,-6.16884,0.791667,14.1187
20120802,-3.38009,1,11.4504
20120803,-5.79142,0.958333,12.8515
20120804,-3.24575,0.916667,9.9394
20120805,-5.32634,0.958333,11.2549
20120806,-5.57849,0.958333,11.6816
20120807,-5.80943,1,12.2826
20120808,-5.03361,0.958333,11.4155
20120809,-4.26619,0.958333,10.7748
20120810,-2.79628,1,9.73663
20120811,-3.13319,1,9.96933
20120812,-5.37228,1,12.5688
20120813,-2.94988,1,8.08331
20120814,-2.92337,0.916667,9.35462
20120815,-5.65586,0.791667,12.1304
20120816,1.90636,1,4.46814
20120817,-5.36021,0.958333,10.9655
20120818,-5.4919,1,11.0615
20120819,-5.49963,0.916667,10.5406
20120820,-5.08436,0.958333,9.88194
20120821,-5.28083,0.916667,10.0468
20120822,-5.28389,1,9.97209
20120823,-3.65476,0.958333,8.28542
20120824,-1.46107,0.958333,6.38758
20120825,-3.27209,1,8.29089
20120826,-0.944167,0.75,5.69949
20120827,-3.42362,0.75,7.83185
20120828,-4.60429,0.916667,8.33944
20120829,-4.8979,0.708333,9.29593
20120830,-3.8464,1,8.95931
20120831,-2.94018,1,7.96727
20120901,-2.40362,0.916667,7.05774
20120902,-2.08681,0.916667,6.80143
20120903,-0.424927,0.916667,5.25869
20120904,-3.71756,0.916667,9.55409
20120905,-3.93388,0.958333,8.65063
20120906,-3.58329,0.958333,8.11694
20120907,1.47397,0.666667,2.57558
20120908,-4.70888,1,8.52675
20120909,-4.43846,0.916667,8.22393
20120910,-4.71171,0.958333,8.58484
20120911,-4.43195,1,8.64655
20120912,-4.12508,1,8.43704
20120913,1.28131,1,2.37608
20120914,-3.23539,0.958333,6.977
20120915,-4.82769,1,7.53998
20120916,-4.7041,1,9.11892
20120917,0.837216,1,3.45688
20120918,-1.9608,1,5.57669
20120919,-1.82445,1,5.57338
20120920,-0.185636,1,4.30173
20120921,-2.27865,1,6.39523
20120922,-2.59841,1,6.59716
20120923,-2.52873,1,6.50609
20120924,-1.39354,0.791667,5.82697
20120925,-1.83981,1,6.17188
20120926,-2.38433,1,6.50359
20120927,-3.06472,1,7.1113
20120928,-2.09332,0.958333,6.24851
20120929,-2.04738,0.958333,6.0994
20120930,-2.25687,1,6.06006
20121001,-1.68941,0.916667,5.45869
20121002,-0.624581,0.583333,4.24058
20121003,1.05631,0.833333,2.4201
20121004,1.01067,1,2.78477
20121005,1.79699,1,1.38109
20121006,0.327624,1,2.54665
20121007,0.766218,1,1.95775
20121008,0.695448,1,2.5064
20121009,2.58195,1,0.733934
20121010,1.24838,1,1.49411
20121011,1.60694,1,1.13592
20121012,0.722624,1,1.9591
20121013,2.17951,1,0.608804
20121014,2.71601,1,0.301541
20121015,1.96407,1,0.810901
20121016,1.27002,0.875,1.64514
20121017,2.20223,1,1.36366
20121018,2.56552,1,0.730846
20121019,1.99867,0.958333,0.944572
20121020,1.78857,1,1.30803
20121021,1.93155,1,1.22474
20121022,2.38175,1,0.831539
20121023,1.87884,1,1.35494
20121024,2.13983,1,1.10128
20121025,2.95891,1,0.589586
20121026,1.82656,1,0.679132
20121027,0.955625,1,1.34389
20121028,1.49378,0.958333,0.710065
20121029,1.08814,1,0.995378
20121030,1.61141,1,0.265453
20121031,1.47054,1,0.393566
20121101,1.61775,1,0.286288
20121102,1.38947,1,0.356599
20121103,1.33287,1,0.19254
20121104,1.09017,1,0.328753
20121105,1.24186,1,-0.0639081
20121106,1.29364,1,-0.199611
20121107,1.39996,0.958333,-0.194452
20121108,1.25023,1,0.0718108
20121109,1.33837,0.958333,0.160371
20121110,1.36953,1,0.147591
20121111,1.61047,1,-0.207368
20121112,1.76296,0.833333,-0.310569
20121113,1.0191,1,0.419849
20121114,0.954836,1,0.609958
20121115,1.27749,1,0.458552
20121116,0.969719,1,0.676621
20121117,1.1611,1,0.302698
20121118,1.13305,1,0.561999
20121119,1.20096,0.958333,0.49096
20121120,1.71997,0.875,-0.0367649
20121121,1.54535,0.958333,0.157093
20121122,1.37827,1,0.622516
20121123,1.36698,1,0.0437415
20121124,1.39551,1,-0.292086
20121125,1.13955,1,-0.0338891
20121126,1.14735,1,-0.12933
20121127,0.973628,1,0.0397338
20121128,0.847609,1,0.12546
20121129,0.829741,1,0.142247
20121130,0.779863,1,0.132445
20121201,0.871506,1,0.212042
20121202,1.22979,1,0.0112911
20121203,0.949929,1,0.454438
20121204,1.48031,1,-0.166727
20121205,0.918523,1,0.0373186
20121206,0.757082,1,0.257719
20121207,0.759116,1,0.255404
20121208,0.825269,1,-0.0136608
20121209,0.759827,1,-0.0156107
20121210,0.785154,1,-0.159734
20121211,0.764892,1,-0.0919868
20121212,0.785371,1,-0.0529967
20121213,0.748495,1,0.216081
20121214,0.718657,0.916667,0.0427385
20121215,0.441804,1,0.430658
20121216,0.518081,1,0.455879
20121217,0.731493,1,0.18257
20121218,0.646697,0.958333,0.162196
20121219,0.6468,0.958333,0.257657
20121220,0.428351,1,0.470406
20121221,0.645992,0.625,0.22439
20121222,0.618123,0.625,0.213403
